
   Pm:    Z = 61;   Atomic weight = 145.0000 g/mol ;    nominal density:   [INLINE] = 7.2000E+00 g/cm3
          µa(barns/atom) = µ(cm2/g)  ×  2.40778E+02
          E(eV) µ(cm2/g) = f2(e/atom)  ×  2.90209E+05
          18 edges. Edge energies (keV):
          

  K      4.51840E+01  L I    7.42790E+00  L II   7.01280E+00  L III  6.45930E+00
  M I    1.64650E+00  M II   1.47140E+00  M III  1.35690E+00  M IV   1.05150E+00
  M V    1.02690E+00  N I    3.30400E-01  N II   2.54400E-01  N III  2.36000E-01
  N IV   1.20400E-01  N V    1.20400E-01  N VI   4.00000E-03  O I    3.75000E-02
  O II   2.11000E-02  O III  2.11000E-02

          Relativistic correction estimate frel (H82,3/5CL) = -8.8035E-01, -5.3340E-01 e/atom
          Nuclear Thomson correction fNT = -1.4078E-02 e/atom
     _________________________________________________________________________________________________________
   
   Form Factors, Attenuation and Scattering Cross-sections
   Z=61, E = 0.001 - 1000 keV

                                                              Attenuation
     E         f1            f2          µ           [INLINE] (coh+inc) Coefficient    µK       wavelength
     keV       e/atom       e/atom      cm2/g       cm2/g      cm2/g          cm2/g        nm
9.041995E-02  1.81521E+01  5.7131E+00  1.8337E+04  3.3825E-01  1.8337E+04  0.000E+00  1.371E+01
9.665893E-02  1.80626E+01  5.6880E+00  1.7078E+04  3.9525E-01  1.7078E+04  0.000E+00  1.283E+01
1.033284E-01  1.76679E+01  5.6391E+00  1.5838E+04  4.5990E-01  1.5838E+04  0.000E+00  1.200E+01
1.104581E-01  1.64768E+01  5.5664E+00  1.4625E+04  5.3289E-01  1.4626E+04  0.000E+00  1.122E+01
1.180797E-01  1.05893E+01  5.4707E+00  1.3446E+04  6.1490E-01  1.3447E+04  0.000E+00  1.050E+01
1.197980E-01  2.48370E+00  5.4470E+00  1.3195E+04  6.3391E-01  1.3196E+04  0.000E+00  1.035E+01
1.202796E-01 -9.07462E+00  5.4403E+00  1.3126E+04  6.3927E-01  1.3127E+04  0.000E+00  1.031E+01
1.210020E-01  5.83007E+00  2.8833E+01  6.9153E+04  6.4734E-01  6.9154E+04  0.000E+00  1.025E+01
1.228080E-01  1.83831E+01  2.4522E+01  5.7949E+04  6.6764E-01  5.7950E+04  0.000E+00  1.010E+01
1.262272E-01  2.49094E+01  1.8495E+01  4.2523E+04  7.0660E-01  4.2524E+04  0.000E+00  9.822E+00
1.349368E-01  2.69129E+01  1.0559E+01  2.2710E+04  8.0865E-01  2.2711E+04  0.000E+00  9.188E+00
1.442475E-01  2.58805E+01  7.7222E+00  1.5536E+04  9.2168E-01  1.5537E+04  0.000E+00  8.595E+00
1.542005E-01  2.50823E+01  6.5612E+00  1.2348E+04  1.0463E+00  1.2349E+04  0.000E+00  8.040E+00
1.648404E-01  2.45573E+01  5.9659E+00  1.0503E+04  1.1830E+00  1.0504E+04  0.000E+00  7.521E+00
1.762144E-01  2.41830E+01  5.6058E+00  9.2322E+03  1.3322E+00  9.2335E+03  0.000E+00  7.036E+00
1.883732E-01  2.38736E+01  5.3667E+00  8.2681E+03  1.4943E+00  8.2696E+03  0.000E+00  6.582E+00
2.013709E-01  2.35691E+01  5.2069E+00  7.5040E+03  1.6696E+00  7.5057E+03  0.000E+00  6.157E+00
2.152655E-01  2.32062E+01  5.1113E+00  6.8907E+03  1.8583E+00  6.8926E+03  0.000E+00  5.760E+00
2.301188E-01  2.25768E+01  5.0760E+00  6.4015E+03  2.0602E+00  6.4036E+03  0.000E+00  5.388E+00
2.312800E-01  2.24862E+01  5.0758E+00  6.3691E+03  2.0760E+00  6.3712E+03  0.000E+00  5.361E+00
2.348200E-01  2.19714E+01  5.0772E+00  6.2748E+03  2.1241E+00  6.2769E+03  0.000E+00  5.280E+00
2.357640E-01  2.14258E+01  5.0780E+00  6.2507E+03  2.1369E+00  6.2528E+03  0.000E+00  5.259E+00
2.371800E-01  2.19251E+01  6.1132E+00  7.4800E+03  2.1561E+00  7.4822E+03  0.000E+00  5.227E+00
2.407200E-01  2.23136E+01  6.1316E+00  7.3922E+03  2.2041E+00  7.3944E+03  0.000E+00  5.151E+00
2.459970E-01  2.24530E+01  6.1641E+00  7.2719E+03  2.2755E+00  7.2742E+03  0.000E+00  5.040E+00
2.493120E-01  2.24616E+01  6.1874E+00  7.2024E+03  2.3202E+00  7.2047E+03  0.000E+00  4.973E+00
2.531280E-01  2.23623E+01  6.2170E+00  7.1277E+03  2.3716E+00  7.1301E+03  0.000E+00  4.898E+00
2.541456E-01  2.22022E+01  6.2253E+00  7.1087E+03  2.3853E+00  7.1111E+03  0.000E+00  4.878E+00
2.556720E-01  2.23830E+01  6.5697E+00  7.4571E+03  2.4058E+00  7.4595E+03  0.000E+00  4.849E+00
2.594880E-01  2.25540E+01  6.6082E+00  7.3906E+03  2.4570E+00  7.3931E+03  0.000E+00  4.778E+00
2.629708E-01  2.26273E+01  6.6454E+00  7.3337E+03  2.5036E+00  7.3362E+03  0.000E+00  4.715E+00
2.811158E-01  2.28052E+01  6.8629E+00  7.0849E+03  2.7443E+00  7.0876E+03  0.000E+00  4.410E+00
3.005128E-01  2.28942E+01  7.1258E+00  6.8814E+03  2.9969E+00  6.8844E+03  0.000E+00  4.126E+00
3.212482E-01  2.28837E+01  7.4199E+00  6.7030E+03  3.2607E+00  6.7063E+03  0.000E+00  3.859E+00
3.237920E-01  2.28535E+01  7.4560E+00  6.6826E+03  3.2926E+00  6.6859E+03  0.000E+00  3.829E+00
3.287480E-01  2.26699E+01  7.5258E+00  6.6435E+03  3.3543E+00  6.6469E+03  0.000E+00  3.771E+00
3.300696E-01  2.24146E+01  7.5443E+00  6.6332E+03  3.3707E+00  6.6366E+03  0.000E+00  3.756E+00
3.320520E-01  2.27008E+01  8.0953E+00  7.0752E+03  3.3953E+00  7.0786E+03  0.000E+00  3.734E+00
3.370080E-01  2.29808E+01  8.1672E+00  7.0331E+03  3.4564E+00  7.0366E+03  0.000E+00  3.679E+00
3.434143E-01  2.31609E+01  8.2586E+00  6.9791E+03  3.5346E+00  6.9826E+03  0.000E+00  3.610E+00
3.671099E-01  2.36093E+01  8.5749E+00  6.7787E+03  3.8177E+00  6.7825E+03  0.000E+00  3.377E+00
3.924405E-01  2.40174E+01  8.8619E+00  6.5534E+03  4.1085E+00  6.5575E+03  0.000E+00  3.159E+00
4.195189E-01  2.44283E+01  9.0984E+00  6.2940E+03  4.4057E+00  6.2984E+03  0.000E+00  2.955E+00
4.484657E-01  2.48334E+01  9.2709E+00  5.9993E+03  4.7076E+00  6.0040E+03  0.000E+00  2.765E+00
4.794098E-01  2.52117E+01  9.3700E+00  5.6721E+03  5.0125E+00  5.6771E+03  0.000E+00  2.586E+00
5.124891E-01  2.55344E+01  9.3853E+00  5.3146E+03  5.3186E+00  5.3199E+03  0.000E+00  2.419E+00
5.478508E-01  2.57581E+01  9.3131E+00  4.9333E+03  5.6239E+00  4.9389E+03  0.000E+00  2.263E+00
5.856525E-01  2.58356E+01  9.1646E+00  4.5414E+03  5.9263E+00  4.5473E+03  0.000E+00  2.117E+00
6.260625E-01  2.57145E+01  8.9538E+00  4.1505E+03  6.2238E+00  4.1567E+03  0.000E+00  1.980E+00
6.692609E-01  2.53265E+01  8.6950E+00  3.7704E+03  6.5142E+00  3.7769E+03  0.000E+00  1.853E+00
7.154399E-01  2.45726E+01  8.4015E+00  3.4080E+03  6.7955E+00  3.4148E+03  0.000E+00  1.733E+00
7.648052E-01  2.32763E+01  8.0850E+00  3.0679E+03  7.0656E+00  3.0750E+03  0.000E+00  1.621E+00
8.175768E-01  2.10953E+01  7.7559E+00  2.7531E+03  7.3223E+00  2.7604E+03  0.000E+00  1.516E+00
8.739896E-01  1.72308E+01  7.4221E+00  2.4645E+03  7.5638E+00  2.4721E+03  0.000E+00  1.419E+00
9.342948E-01  9.12863E+00  7.0895E+00  2.2021E+03  7.7881E+00  2.2099E+03  0.000E+00  1.327E+00
9.987612E-01 -2.07108E+01  6.7625E+00  1.9650E+03  7.9937E+00  1.9730E+03  0.000E+00  1.241E+00
1.006362E+00 -3.12480E+01  6.7094E+00  1.9348E+03  8.0158E+00  1.9428E+03  0.000E+00  1.232E+00
1.021766E+00 -9.03039E+01  6.5972E+00  1.8738E+03  8.0592E+00  1.8819E+03  0.000E+00  1.213E+00
1.025873E+00 -1.82253E+02  6.5674E+00  1.8579E+03  8.0705E+00  1.8660E+03  0.000E+00  1.209E+00
1.030470E+00 -6.28678E+01  1.9685E+02  5.5439E+04  8.0830E+00  5.5447E+04  0.000E+00  1.203E+00
1.032035E+00 -3.46204E+01  1.8230E+02  5.1262E+04  8.0872E+00  5.1270E+04  0.000E+00  1.201E+00
1.046242E+00  9.74265E+00  9.2293E+01  2.5600E+04  8.1248E+00  2.5608E+04  0.000E+00  1.185E+00
1.047438E+00  2.73002E+00  8.7297E+01  2.4187E+04  8.1279E+00  2.4195E+04  0.000E+00  1.184E+00
1.050448E+00 -4.66199E+01  7.5985E+01  2.0992E+04  8.1356E+00  2.1000E+04  0.000E+00  1.180E+00
1.056757E+00  5.53400E+01  1.7427E+02  4.7859E+04  8.1517E+00  4.7867E+04  0.000E+00  1.173E+00
1.067676E+00  9.69930E+01  1.0410E+02  2.8295E+04  8.1788E+00  2.8303E+04  0.000E+00  1.161E+00
1.072530E+00  9.82231E+01  8.3310E+01  2.2542E+04  8.1906E+00  2.2550E+04  0.000E+00  1.156E+00
1.141345E+00  5.31391E+01  2.1474E+01  5.4602E+03  8.3421E+00  5.4685E+03  0.000E+00  1.086E+00
1.220098E+00  4.00358E+01  2.0491E+01  4.8739E+03  8.4825E+00  4.8824E+03  0.000E+00  1.016E+00
1.304285E+00  3.52682E+01  2.3993E+01  5.3385E+03  8.5988E+00  5.3471E+03  0.000E+00  9.506E-01
1.329762E+00  3.45627E+01  2.5302E+01  5.5219E+03  8.6280E+00  5.5305E+03  0.000E+00  9.324E-01
1.350115E+00  3.31598E+01  2.6055E+01  5.6006E+03  8.6494E+00  5.6092E+03  0.000E+00  9.183E-01
1.355543E+00  3.10702E+01  2.6226E+01  5.6148E+03  8.6548E+00  5.6235E+03  0.000E+00  9.146E-01
1.363684E+00  3.35620E+01  3.0860E+01  6.5675E+03  8.6627E+00  6.5762E+03  0.000E+00  9.092E-01
1.384038E+00  3.61837E+01  3.1114E+01  6.5240E+03  8.6815E+00  6.5327E+03  0.000E+00  8.958E-01
1.394281E+00  3.69343E+01  3.1210E+01  6.4961E+03  8.6904E+00  6.5048E+03  0.000E+00  8.892E-01
1.441972E+00  3.92420E+01  3.1601E+01  6.3599E+03  8.7270E+00  6.3686E+03  0.000E+00  8.598E-01
1.464043E+00  3.96497E+01  3.1764E+01  6.2965E+03  8.7414E+00  6.3052E+03  0.000E+00  8.469E-01
1.469929E+00  3.90393E+01  3.1802E+01  6.2787E+03  8.7450E+00  6.2874E+03  0.000E+00  8.435E-01
1.478757E+00  4.04854E+01  3.3691E+01  6.6119E+03  8.7502E+00  6.6206E+03  0.000E+00  8.384E-01
1.490486E+00  4.17773E+01  3.3719E+01  6.5653E+03  8.7567E+00  6.5741E+03  0.000E+00  8.318E-01
1.500828E+00  4.26969E+01  3.3698E+01  6.5160E+03  8.7621E+00  6.5248E+03  0.000E+00  8.261E-01
1.593329E+00  4.81698E+01  3.1840E+01  5.7994E+03  8.7974E+00  5.8082E+03  0.000E+00  7.781E-01
1.613570E+00  4.89574E+01  3.1233E+01  5.6174E+03  8.8022E+00  5.6262E+03  0.000E+00  7.684E-01
1.638267E+00  4.95007E+01  3.0444E+01  5.3929E+03  8.8067E+00  5.4017E+03  0.000E+00  7.568E-01
1.644853E+00  4.91613E+01  3.0226E+01  5.3330E+03  8.8077E+00  5.3418E+03  0.000E+00  7.538E-01
1.654732E+00  5.01331E+01  3.1069E+01  5.4489E+03  8.8090E+00  5.4577E+03  0.000E+00  7.493E-01
1.679430E+00  5.15092E+01  3.0218E+01  5.2217E+03  8.8113E+00  5.2305E+03  0.000E+00  7.383E-01
1.703269E+00  5.24314E+01  2.9389E+01  5.0074E+03  8.8123E+00  5.0162E+03  0.000E+00  7.279E-01
1.820795E+00  5.51592E+01  2.5477E+01  4.0607E+03  8.8017E+00  4.0695E+03  0.000E+00  6.809E-01
1.946430E+00  5.63045E+01  2.2054E+01  3.2882E+03  8.7659E+00  3.2970E+03  0.000E+00  6.370E-01
2.080733E+00  5.67615E+01  1.9415E+01  2.7079E+03  8.7055E+00  2.7166E+03  0.000E+00  5.959E-01
2.224304E+00  5.70313E+01  1.7664E+01  2.3046E+03  8.6213E+00  2.3132E+03  0.000E+00  5.574E-01
2.377781E+00  5.72578E+01  1.6083E+01  1.9629E+03  8.5142E+00  1.9714E+03  0.000E+00  5.214E-01
2.541848E+00  5.74366E+01  1.4655E+01  1.6731E+03  8.3854E+00  1.6815E+03  0.000E+00  4.878E-01
2.717235E+00  5.76654E+01  1.3375E+01  1.4285E+03  8.2363E+00  1.4367E+03  0.000E+00  4.563E-01
2.904724E+00  5.77750E+01  1.2204E+01  1.2193E+03  8.0681E+00  1.2274E+03  0.000E+00  4.268E-01
3.105150E+00  5.79683E+01  1.1046E+01  1.0324E+03  7.8825E+00  1.0403E+03  0.000E+00  3.993E-01
3.319406E+00  5.79231E+01  9.9289E+00  8.6807E+02  7.6811E+00  8.7575E+02  0.000E+00  3.735E-01
3.548445E+00  5.77660E+01  8.9307E+00  7.3040E+02  7.4655E+00  7.3787E+02  0.000E+00  3.494E-01
3.793288E+00  5.75448E+01  8.0443E+00  6.1544E+02  7.2376E+00  6.2268E+02  0.000E+00  3.269E-01
4.055024E+00  5.72709E+01  7.2561E+00  5.1931E+02  6.9990E+00  5.2631E+02  0.000E+00  3.058E-01
4.334821E+00  5.69459E+01  6.5544E+00  4.3881E+02  6.7516E+00  4.4556E+02  0.000E+00  2.860E-01
4.633924E+00  5.65589E+01  5.9072E+00  3.6995E+02  6.4971E+00  3.7645E+02  0.000E+00  2.676E-01
4.953664E+00  5.60639E+01  5.3120E+00  3.1120E+02  6.2371E+00  3.1744E+02  0.000E+00  2.503E-01
5.295467E+00  5.54141E+01  4.7850E+00  2.6223E+02  5.9734E+00  2.6820E+02  0.000E+00  2.341E-01
5.660855E+00  5.44933E+01  4.3185E+00  2.2139E+02  5.7076E+00  2.2710E+02  0.000E+00  2.190E-01
6.051453E+00  5.29075E+01  3.8956E+00  1.8682E+02  5.4411E+00  1.9226E+02  0.000E+00  2.049E-01
6.330114E+00  5.02829E+01  3.6294E+00  1.6639E+02  5.2616E+00  1.7165E+02  0.000E+00  1.959E-01
6.427004E+00  4.71930E+01  3.5428E+00  1.5998E+02  5.2013E+00  1.6518E+02  0.000E+00  1.929E-01
6.452841E+00  4.36091E+01  3.5200E+00  1.5831E+02  5.1853E+00  1.6350E+02  0.000E+00  1.921E-01
6.469004E+00  4.44402E+01  1.0534E+01  4.7257E+02  5.1754E+00  4.7775E+02  0.000E+00  1.917E-01
6.491597E+00  4.71568E+01  1.0459E+01  4.6756E+02  5.1616E+00  4.7272E+02  0.000E+00  1.910E-01
6.588486E+00  5.02049E+01  1.0145E+01  4.4688E+02  5.1028E+00  4.5198E+02  0.000E+00  1.882E-01
6.872544E+00  5.17067E+01  9.3341E+00  3.9416E+02  4.9362E+00  3.9910E+02  0.000E+00  1.804E-01
6.915365E+00  5.15211E+01  9.2306E+00  3.8737E+02  4.9118E+00  3.9228E+02  0.000E+00  1.793E-01
6.977736E+00  5.06636E+01  9.0844E+00  3.7783E+02  4.8765E+00  3.8271E+02  0.000E+00  1.777E-01
7.005787E+00  4.89754E+01  9.0205E+00  3.7366E+02  4.8608E+00  3.7852E+02  0.000E+00  1.770E-01
7.047864E+00  5.09205E+01  1.2435E+01  5.1203E+02  4.8374E+00  5.1687E+02  0.000E+00  1.759E-01
7.153056E+00  5.27796E+01  1.2089E+01  4.9046E+02  4.7795E+00  4.9524E+02  0.000E+00  1.733E-01
7.279342E+00  5.36031E+01  1.1696E+01  4.6628E+02  4.7113E+00  4.7099E+02  0.000E+00  1.703E-01
7.392525E+00  5.35120E+01  1.1369E+01  4.4633E+02  4.6515E+00  4.5098E+02  0.000E+00  1.677E-01
7.420472E+00  5.27858E+01  1.1295E+01  4.4176E+02  4.6369E+00  4.4640E+02  0.000E+00  1.671E-01
7.465039E+00  5.38921E+01  1.2942E+01  5.0314E+02  4.6138E+00  5.0775E+02  0.000E+00  1.661E-01
7.576458E+00  5.51658E+01  1.2650E+01  4.8456E+02  4.5567E+00  4.8912E+02  0.000E+00  1.636E-01
7.902609E+00  5.68936E+01  1.1871E+01  4.3594E+02  4.3957E+00  4.4034E+02  0.000E+00  1.569E-01
8.447890E+00  5.84739E+01  1.0736E+01  3.6882E+02  4.1453E+00  3.7297E+02  0.000E+00  1.468E-01
9.030794E+00  5.95133E+01  9.6674E+00  3.1067E+02  3.9012E+00  3.1457E+02  0.000E+00  1.373E-01
9.653919E+00  6.02080E+01  8.6411E+00  2.5976E+02  3.6642E+00  2.6342E+02  0.000E+00  1.284E-01
1.032004E+01  6.06562E+01  7.7194E+00  2.1708E+02  3.4350E+00  2.2052E+02  0.000E+00  1.201E-01
1.103212E+01  6.09484E+01  6.9021E+00  1.8156E+02  3.2141E+00  1.8477E+02  0.000E+00  1.124E-01
1.179334E+01  6.11371E+01  6.1767E+00  1.5200E+02  3.0018E+00  1.5500E+02  0.000E+00  1.051E-01
1.260708E+01  6.12555E+01  5.5326E+00  1.2736E+02  2.7987E+00  1.3016E+02  0.000E+00  9.834E-02
1.347697E+01  6.13937E+01  4.9456E+00  1.0650E+02  2.6048E+00  1.0910E+02  0.000E+00  9.200E-02
1.440688E+01  6.14520E+01  4.4134E+00  8.8903E+01  2.4204E+00  9.1323E+01  0.000E+00  8.606E-02
1.540095E+01  6.14702E+01  3.9290E+00  7.4037E+01  2.2455E+00  7.6282E+01  0.000E+00  8.050E-02
1.646362E+01  6.14233E+01  3.4954E+00  6.1614E+01  2.0802E+00  6.3694E+01  0.000E+00  7.531E-02
1.759961E+01  6.13558E+01  3.1123E+00  5.1320E+01  1.9243E+00  5.3244E+01  0.000E+00  7.045E-02
1.881398E+01  6.12751E+01  2.7736E+00  4.2784E+01  1.7777E+00  4.4562E+01  0.000E+00  6.590E-02
2.011215E+01  6.11858E+01  2.4740E+00  3.5699E+01  1.6403E+00  3.7339E+01  0.000E+00  6.165E-02
2.149988E+01  6.10911E+01  2.2088E+00  2.9814E+01  1.5117E+00  3.1326E+01  0.000E+00  5.767E-02
2.298338E+01  6.09926E+01  1.9735E+00  2.4919E+01  1.3918E+00  2.6311E+01  0.000E+00  5.395E-02
2.456923E+01  6.08916E+01  1.7648E+00  2.0845E+01  1.2802E+00  2.2125E+01  0.000E+00  5.046E-02
2.626450E+01  6.07901E+01  1.5796E+00  1.7454E+01  1.1766E+00  1.8631E+01  0.000E+00  4.721E-02
2.807676E+01  6.06889E+01  1.4043E+00  1.4516E+01  1.0806E+00  1.5597E+01  0.000E+00  4.416E-02
3.001405E+01  6.05693E+01  1.2431E+00  1.2019E+01  9.9195E-01  1.3011E+01  0.000E+00  4.131E-02
3.208502E+01  6.04331E+01  1.1000E+00  9.9491E+00  9.1018E-01  1.0859E+01  0.000E+00  3.864E-02
3.429889E+01  6.02729E+01  9.6981E-01  8.2058E+00  8.3495E-01  9.0407E+00  0.000E+00  3.615E-02
3.666551E+01  6.00727E+01  8.5514E-01  6.7684E+00  7.6586E-01  7.5343E+00  0.000E+00  3.381E-02
3.919543E+01  5.97978E+01  7.5440E-01  5.5857E+00  7.0255E-01  6.2882E+00  0.000E+00  3.163E-02
4.189992E+01  5.93350E+01  6.6606E-01  4.6133E+00  6.4463E-01  5.2579E+00  0.000E+00  2.959E-02
4.428032E+01  5.82962E+01  6.0115E-01  3.9399E+00  6.0049E-01  4.5404E+00  0.000E+00  2.800E-02
4.479101E+01  5.75906E+01  5.8853E-01  3.8132E+00  5.9174E-01  4.4049E+00  0.000E+00  2.768E-02
4.495808E+01  5.71110E+01  5.8449E-01  3.7730E+00  5.8893E-01  4.3619E+00  0.000E+00  2.758E-02
4.513881E+01  5.56908E+01  5.8017E-01  3.7301E+00  5.8592E-01  4.3160E+00  0.000E+00  2.747E-02
4.540992E+01  5.71266E+01  3.3700E+00  2.1537E+01  5.8146E-01  2.2118E+01  1.787E+01  2.730E-02
4.608768E+01  5.84243E+01  3.2928E+00  2.0734E+01  5.7057E-01  2.1305E+01  1.722E+01  2.690E-02
4.788159E+01  5.94838E+01  3.1007E+00  1.8793E+01  5.4353E-01  1.9337E+01  1.564E+01  2.589E-02
5.118542E+01  6.02477E+01  2.7819E+00  1.5773E+01  4.9966E-01  1.6273E+01  1.316E+01  2.422E-02
5.471721E+01  6.06492E+01  2.4927E+00  1.3221E+01  4.5978E-01  1.3681E+01  1.106E+01  2.266E-02
5.849270E+01  6.09005E+01  2.2324E+00  1.1076E+01  4.2360E-01  1.1500E+01  9.282E+00  2.120E-02
6.252870E+01  6.10674E+01  1.9950E+00  9.2594E+00  3.9080E-01  9.6502E+00  7.771E+00  1.983E-02
6.684318E+01  6.11788E+01  1.7825E+00  7.7388E+00  3.6110E-01  8.0999E+00  6.503E+00  1.855E-02
7.145536E+01  6.12539E+01  1.5924E+00  6.4675E+00  3.3424E-01  6.8017E+00  5.441E+00  1.735E-02
